team,season,id,x3fg,x3fga,apg,ast,bkpg,blks,fg_percent,fga,fgm,ft,fta,ft_percent,gm,l,w_l,pct,rank,reb,rpg,st,to,w,TeamNameSpelling,TeamID,ConfAbbrev
delawarest,2020,se_data/se_2020,249,791,10.4,334,2.2,71,41.1,2004,824,453,661,68.5,32,26,6-26,18.8,56,1143,35.7,220,488,6,delaware-st,1175,meac
niagara,2020,se_data/se_2020,243,653,11.9,381,2.2,71,42.9,1785,766,327,435,75.2,32,20,12-20,37.5,208,883,27.6,222,338,12,niagara,1310,maac
idaho,2020,se_data/se_2020,156,463,12,384,2.2,71,44,1780,784,362,536,67.5,32,24,8-24,25,345,1086,33.9,177,452,8,idaho,1225,big_sky
houstonbaptist,2020,se_data/se_2020,216,594,12.8,370,2.2,64,44.3,1800,798,511,684,74.7,29,25,4-25,13.8,273,1047,36.1,164,488,4,houston baptist,1223,southland
houstonbaptist,2020,se_data/se_2020,216,594,12.8,370,2.2,64,44.3,1800,798,511,684,74.7,29,25,4-25,13.8,273,1047,36.1,164,488,4,houston-baptist,1223,southland
westernill,2020,se_data/se_2020,226,612,10.3,267,2.2,57,42.6,1667,710,288,368,78.3,26,21,5-21,19.2,252,887,34.1,129,290,5,western ill.,1442,summit
westernill,2020,se_data/se_2020,226,612,10.3,267,2.2,57,42.6,1667,710,288,368,78.3,26,21,5-21,19.2,252,887,34.1,129,290,5,western-ill,1442,summit
alabamast,2020,se_data/se_2020,208,687,10.2,325,2.2,70,38.7,1763,683,391,629,62.2,32,24,8-24,25,162,1031,32.2,200,512,8,alabama st,1106,swac
alabamast,2020,se_data/se_2020,208,687,10.2,325,2.2,70,38.7,1763,683,391,629,62.2,32,24,8-24,25,162,1031,32.2,200,512,8,alabama st.,1106,swac
alabamast,2020,se_data/se_2020,208,687,10.2,325,2.2,70,38.7,1763,683,391,629,62.2,32,24,8-24,25,162,1031,32.2,200,512,8,alabama-st,1106,swac
princeton,2020,se_data/se_2020,235,659,13.4,363,2.2,59,46.3,1501,695,306,417,73.4,27,13,14-13,51.9,201,870,32.2,173,340,14,princeton,1343,ivy
hofstra,2020,se_data/se_2020,282,753,12.3,419,2.1,73,45,1991,895,524,669,78.3,34,8,26-8,76.5,90,1184,34.8,235,383,26,hofstra,1220,caa
newhampshire,2020,se_data/se_2020,255,769,13.2,397,2.1,64,40.8,1838,750,316,470,67.2,30,15,15-15,50,74,1239,41.3,144,390,15,new hampshire,1306,aec
newhampshire,2020,se_data/se_2020,255,769,13.2,397,2.1,64,40.8,1838,750,316,470,67.2,30,15,15-15,50,74,1239,41.3,144,390,15,new-hampshire,1306,aec
radford,2020,se_data/se_2020,251,707,13.3,427,2.1,68,46.4,1813,841,369,575,64.2,32,11,21-11,65.6,133,1168,36.5,170,342,21,radford,1347,big_south
easternky,2020,se_data/se_2020,268,835,12,397,2.1,70,41.1,2085,857,482,664,72.6,33,17,16-17,48.5,32,1113,33.7,307,461,16,eastern ky.,1184,ovc
easternky,2020,se_data/se_2020,268,835,12,397,2.1,70,41.1,2085,857,482,664,72.6,33,17,16-17,48.5,32,1113,33.7,307,461,16,eastern-ky,1184,ovc
alabamaam,2020,se_data/se_2020,154,548,10.9,326,2.1,63,38,1727,656,379,565,67.1,30,22,8-22,26.7,308,1034,34.5,174,394,8,alabama a&m,1105,swac
alabamaam,2020,se_data/se_2020,154,548,10.9,326,2.1,63,38,1727,656,379,565,67.1,30,22,8-22,26.7,308,1034,34.5,174,394,8,alabama-am,1105,swac
hawaii,2020,se_data/se_2020,215,652,13.5,404,2.1,63,42.6,1715,731,380,540,70.4,30,13,17-13,56.7,211,1009,33.6,164,392,17,hawai'i,1218,big_west
hawaii,2020,se_data/se_2020,215,652,13.5,404,2.1,63,42.6,1715,731,380,540,70.4,30,13,17-13,56.7,211,1009,33.6,164,392,17,hawaii,1218,big_west
longwood,2020,se_data/se_2020,293,856,10.9,349,2.1,67,40.4,1781,720,415,592,70.1,32,18,14-18,43.8,22,1102,34.4,215,437,14,longwood,1255,big_south
rice,2020,se_data/se_2020,317,934,14.3,456,2.1,67,43.2,1851,800,446,619,72.1,32,17,15-17,46.9,8,1144,35.8,191,428,15,rice,1349,cusa
byu,2020,se_data/se_2020,332,786,17.4,556,2.1,67,50,1898,949,318,454,70,32,8,24-8,75,62,1063,33.2,186,354,24,byu,1140,wcc
northernariz,2020,se_data/se_2020,216,600,13.4,401,2.1,62,44.5,1729,770,372,531,70.1,30,14,16-14,53.3,262,1022,34.1,195,347,16,northern ariz.,1319,big_sky
northernariz,2020,se_data/se_2020,216,600,13.4,401,2.1,62,44.5,1729,770,372,531,70.1,30,14,16-14,53.3,262,1022,34.1,195,347,16,northern-ariz,1319,big_sky
neworleans,2020,se_data/se_2020,155,459,14.9,446,2.1,62,46.2,1731,800,507,681,74.4,30,21,9-21,30,346,936,31.2,232,418,9,new orleans,1309,southland
neworleans,2020,se_data/se_2020,155,459,14.9,446,2.1,62,46.2,1731,800,507,681,74.4,30,21,9-21,30,346,936,31.2,232,418,9,new-orleans,1309,southland
neworleans,2020,se_data/se_2020,155,459,14.9,446,2.1,62,46.2,1731,800,507,681,74.4,30,21,9-21,30,346,936,31.2,232,418,9,neworleans,1309,southland
southeastmost,2020,se_data/se_2020,191,596,11.4,353,2.1,64,41.7,1727,720,423,612,69.1,31,24,7-24,22.6,268,1027,33.1,161,414,7,southeast mo. st.,1369,ovc
southeastmost,2020,se_data/se_2020,191,596,11.4,353,2.1,64,41.7,1727,720,423,612,69.1,31,24,7-24,22.6,268,1027,33.1,161,414,7,southeast-mo-st,1369,ovc
northernky,2020,se_data/se_2020,259,848,13.6,435,2.1,66,43.3,1872,810,438,636,68.9,32,9,23-9,71.9,26,1172,36.6,259,401,23,northern ky.,1297,horizon
northernky,2020,se_data/se_2020,259,848,13.6,435,2.1,66,43.3,1872,810,438,636,68.9,32,9,23-9,71.9,26,1172,36.6,259,401,23,northern-ky,1297,horizon
flaatlantic,2020,se_data/se_2020,266,813,12.2,391,2.1,66,42.6,1928,822,365,519,70.3,32,15,17-15,53.1,43,1169,36.5,234,427,17,fla-atlantic,1194,cusa
flaatlantic,2020,se_data/se_2020,266,813,12.2,391,2.1,66,42.6,1928,822,365,519,70.3,32,15,17-15,53.1,43,1169,36.5,234,427,17,fla. atlantic,1194,cusa
southfla,2020,se_data/se_2020,196,635,10.2,316,2,63,40.6,1654,672,403,620,65,31,17,14-17,45.2,232,1051,33.9,234,455,14,south fla.,1378,aac
southfla,2020,se_data/se_2020,196,635,10.2,316,2,63,40.6,1654,672,403,620,65,31,17,14-17,45.2,232,1051,33.9,234,455,14,south-fla,1378,aac
southernill,2020,se_data/se_2020,226,668,11.5,369,2,65,42.7,1623,693,390,536,72.8,32,16,16-16,50,189,955,29.8,208,397,16,southern ill.,1356,mvc
southernill,2020,se_data/se_2020,226,668,11.5,369,2,65,42.7,1623,693,390,536,72.8,32,16,16-16,50,189,955,29.8,208,397,16,southern-ill,1356,mvc
saintmarys,2020,se_data/se_2020,276,697,11.9,404,2,68,47.9,1925,922,439,582,75.4,34,8,26-8,76.5,149,1095,32.2,224,336,26,saint mary's,1388,wcc
saintmarys,2020,se_data/se_2020,276,697,11.9,404,2,68,47.9,1925,922,439,582,75.4,34,8,26-8,76.5,149,1095,32.2,224,336,26,saint-marys,1388,wcc
robertmorris,2020,se_data/se_2020,284,783,16.5,562,2,68,44.4,1968,874,341,508,67.1,34,14,20-14,58.8,64,1142,33.6,218,433,20,robert morris,1352,nec
robertmorris,2020,se_data/se_2020,284,783,16.5,562,2,68,44.4,1968,874,341,508,67.1,34,14,20-14,58.8,64,1142,33.6,218,433,20,robert-morris,1352,nec
wyoming,2020,se_data/se_2020,260,809,11.3,374,2,66,40.9,1739,712,386,531,72.7,33,24,9-24,27.3,45,972,29.5,175,418,9,wyoming,1461,mwc
coloradost,2020,se_data/se_2020,258,705,15.5,497,2,64,46.9,1793,841,475,700,67.9,32,12,20-12,62.5,136,1143,35.7,209,418,20,colorado st,1161,mwc
coloradost,2020,se_data/se_2020,258,705,15.5,497,2,64,46.9,1793,841,475,700,67.9,32,12,20-12,62.5,136,1143,35.7,209,418,20,colorado st.,1161,mwc
coloradost,2020,se_data/se_2020,258,705,15.5,497,2,64,46.9,1793,841,475,700,67.9,32,12,20-12,62.5,136,1143,35.7,209,418,20,colorado-st,1161,mwc
kennesawst,2020,se_data/se_2020,121,488,8.1,235,2,57,35.4,1580,560,361,513,70.4,29,28,1-28,3.4,338,932,32.1,146,428,1,kennesaw st.,1244,a_sun
kennesawst,2020,se_data/se_2020,121,488,8.1,235,2,57,35.4,1580,560,361,513,70.4,29,28,1-28,3.4,338,932,32.1,146,428,1,kennesaw-st,1244,a_sun
southeasternla,2020,se_data/se_2020,198,669,12.4,385,1.9,59,41.6,1873,779,401,594,67.5,31,23,8-23,25.8,188,1000,32.3,248,514,8,southeastern la.,1368,southland
southeasternla,2020,se_data/se_2020,198,669,12.4,385,1.9,59,41.6,1873,779,401,594,67.5,31,23,8-23,25.8,188,1000,32.3,248,514,8,southeastern-la,1368,southland
floridaam,2020,se_data/se_2020,107,377,10.1,272,1.9,51,42,1582,664,389,613,63.5,27,15,12-15,44.4,350,944,35,202,416,12,florida a&m,1197,meac
floridaam,2020,se_data/se_2020,107,377,10.1,272,1.9,51,42,1582,664,389,613,63.5,27,15,12-15,44.4,350,944,35,202,416,12,florida-am,1197,meac
elon,2020,se_data/se_2020,346,952,13.3,453,1.9,64,41.7,1932,805,381,518,73.6,34,21,13-21,38.2,6,1108,32.6,160,392,13,elon,1189,caa
southcarolinast,2020,se_data/se_2020,146,489,11.4,330,1.8,53,43,1636,704,483,643,75.1,29,18,11-18,37.9,337,1040,35.9,141,419,11,south carolina st.,1354,meac
southcarolinast,2020,se_data/se_2020,146,489,11.4,330,1.8,53,43,1636,704,483,643,75.1,29,18,11-18,37.9,337,1040,35.9,141,419,11,south-carolina-st,1354,meac
westerncaro,2020,se_data/se_2020,302,818,14.6,453,1.8,56,46.8,1790,837,468,659,71,31,12,19-12,61.3,40,1165,37.6,165,445,19,western caro.,1441,southern
westerncaro,2020,se_data/se_2020,302,818,14.6,453,1.8,56,46.8,1790,837,468,659,71,31,12,19-12,61.3,40,1165,37.6,165,445,19,western-caro,1441,southern
ucdavis,2020,se_data/se_2020,259,652,12.8,409,1.8,57,46.1,1769,816,439,558,78.7,32,18,14-18,43.8,211,982,30.7,185,408,14,uc davis,1413,big_west
ucdavis,2020,se_data/se_2020,259,652,12.8,409,1.8,57,46.1,1769,816,439,558,78.7,32,18,14-18,43.8,211,982,30.7,185,408,14,uc-davis,1413,big_west
newmexicost,2020,se_data/se_2020,283,798,14.4,447,1.8,55,45.5,1700,774,383,534,71.7,31,6,25-6,80.6,50,1091,35.2,191,406,25,new mexico st,1308,wac
newmexicost,2020,se_data/se_2020,283,798,14.4,447,1.8,55,45.5,1700,774,383,534,71.7,31,6,25-6,80.6,50,1091,35.2,191,406,25,new mexico st.,1308,wac
newmexicost,2020,se_data/se_2020,283,798,14.4,447,1.8,55,45.5,1700,774,383,534,71.7,31,6,25-6,80.6,50,1091,35.2,191,406,25,new-mexico-st,1308,wac
northeastern,2020,se_data/se_2020,269,726,13.4,441,1.8,58,47.4,1806,856,366,461,79.4,33,16,17-16,51.5,116,1019,30.9,254,395,17,northeastern,1318,caa
presbyterian,2020,se_data/se_2020,197,611,12.3,392,1.7,55,45,1707,768,422,592,71.3,32,22,10-22,31.3,254,1072,33.5,188,462,10,presbyterian,1342,big_south
navy,2020,se_data/se_2020,194,644,11.1,333,1.7,51,40.9,1647,673,368,532,69.2,30,16,14-16,46.7,219,1089,36.3,151,361,14,navy,1298,patriot
armywestpoint,2020,se_data/se_2020,215,645,16.2,487,1.6,49,47.1,1742,821,271,441,61.5,30,15,15-15,50,216,1023,34.1,167,355,15,army west point,1119,patriot
armywestpoint,2020,se_data/se_2020,215,645,16.2,487,1.6,49,47.1,1742,821,271,441,61.5,30,15,15-15,50,216,1023,34.1,167,355,15,army-west-point,1119,patriot
loyolachicago,2020,se_data/se_2020,185,504,14.3,457,1.6,51,49.7,1616,803,407,626,65,32,11,21-11,65.6,331,968,30.3,252,412,21,loyola chicago,1260,mvc
loyolachicago,2020,se_data/se_2020,185,504,14.3,457,1.6,51,49.7,1616,803,407,626,65,32,11,21-11,65.6,331,968,30.3,252,412,21,loyola-chicago,1260,mvc
chattanooga,2020,se_data/se_2020,281,787,13.8,456,1.5,49,45.5,1907,868,393,552,71.2,33,13,20-13,60.6,59,1162,35.2,158,395,20,chattanooga,1151,southern
boisest,2020,se_data/se_2020,269,780,13,416,1.4,46,44.7,1853,829,503,670,75.1,32,12,20-12,62.5,68,1113,34.8,182,399,20,boise st,1129,mwc
boisest,2020,se_data/se_2020,269,780,13,416,1.4,46,44.7,1853,829,503,670,75.1,32,12,20-12,62.5,68,1113,34.8,182,399,20,boise st.,1129,mwc
boisest,2020,se_data/se_2020,269,780,13,416,1.4,46,44.7,1853,829,503,670,75.1,32,12,20-12,62.5,68,1113,34.8,182,399,20,boise-st,1129,mwc
airforce,2020,se_data/se_2020,275,734,14.7,469,1.3,43,45.6,1759,802,459,628,73.1,32,20,12-20,37.5,109,1040,32.5,161,395,12,air force,1102,mwc
airforce,2020,se_data/se_2020,275,734,14.7,469,1.3,43,45.6,1759,802,459,628,73.1,32,20,12-20,37.5,109,1040,32.5,161,395,12,air-force,1102,mwc
grandcanyon,2020,se_data/se_2020,180,541,11.8,355,1.3,40,45.1,1641,740,456,611,74.6,30,17,13-17,43.3,314,980,32.7,144,346,13,grand canyon,1213,wac
grandcanyon,2020,se_data/se_2020,180,541,11.8,355,1.3,40,45.1,1641,740,456,611,74.6,30,17,13-17,43.3,314,980,32.7,144,346,13,grand-canyon,1213,wac
auburn,2021,se_data/se_2021,245,751,14.8,400,6,163,43.7,1628,711,417,589,70.8,27,14,13-14,48.1,10,1063,39.4,168,439,13,auburn,1120,sec
hampton,2021,se_data/se_2021,185,557,11.7,292,6,149,43.1,1437,619,298,411,72.5,25,14,11-14,44,110,844,33.8,152,318,11,hampton,1214,big_south
kentucky,2021,se_data/se_2021,160,477,12.6,314,5.9,148,41.7,1476,615,371,509,72.9,25,16,9-16,36,205,951,38,157,349,9,kentucky,1246,sec
vcu,2021,se_data/se_2021,162,492,13.5,338,5.4,136,45.3,1406,637,363,477,76.1,25,6,19-6,76,184,861,34.4,236,371,19,vcu,1433,a_ten
florida,2021,se_data/se_2021,157,440,11.8,272,5.4,125,46.4,1303,605,334,441,75.7,23,9,14-9,60.9,242,809,35.2,168,337,14,florida,1196,sec
saintpeters,2021,se_data/se_2021,154,477,11.7,293,5.3,133,40,1386,555,316,453,69.8,25,11,14-11,56,205,928,37.1,201,371,14,saint peter's,1389,maac
saintpeters,2021,se_data/se_2021,154,477,11.7,293,5.3,133,40,1386,555,316,453,69.8,25,11,14-11,56,205,928,37.1,201,371,14,saint peter`s,1389,maac
saintpeters,2021,se_data/se_2021,154,477,11.7,293,5.3,133,40,1386,555,316,453,69.8,25,11,14-11,56,205,928,37.1,201,371,14,saint peter’s,1389,maac
saintpeters,2021,se_data/se_2021,154,477,11.7,293,5.3,133,40,1386,555,316,453,69.8,25,11,14-11,56,205,928,37.1,201,371,14,saint-peters,1389,maac
southerncalifornia,2021,se_data/se_2021,183,526,13.7,396,5.3,153,46.7,1687,788,409,632,64.7,29,7,22-7,75.9,135,1145,39.5,139,361,22,southern california,1425,pac_twelve
southerncalifornia,2021,se_data/se_2021,183,526,13.7,396,5.3,153,46.7,1687,788,409,632,64.7,29,7,22-7,75.9,135,1145,39.5,139,361,22,southern-california,1425,pac_twelve
uconn,2021,se_data/se_2021,148,440,13,287,5.3,116,43.9,1323,581,286,391,73.1,22,7,15-7,68.2,242,839,38.1,136,258,15,uconn,1163,aac
rutgers,2021,se_data/se_2021,157,505,13.8,359,5.2,136,45.1,1544,696,270,427,63.2,26,11,15-11,57.7,165,918,35.3,203,294,15,rutgers,1353,big_ten
marshall,2021,se_data/se_2021,204,567,15.9,349,5.2,114,47.5,1382,656,242,334,72.5,22,7,15-7,68.2,99,778,35.4,172,263,15,marshall,1267,cusa
arkansas,2021,se_data/se_2021,214,623,14.9,403,5.1,139,45.6,1749,798,426,574,74.2,27,5,22-5,81.5,47,1077,39.9,217,352,22,arkansas,1116,sec
floridast,2021,se_data/se_2021,173,449,14.8,310,5.1,108,47.1,1257,592,304,413,73.6,21,5,16-5,76.2,234,786,37.4,162,291,16,florida st,1199,acc
floridast,2021,se_data/se_2021,173,449,14.8,310,5.1,108,47.1,1257,592,304,413,73.6,21,5,16-5,76.2,234,786,37.4,162,291,16,florida st.,1199,acc
floridast,2021,se_data/se_2021,173,449,14.8,310,5.1,108,47.1,1257,592,304,413,73.6,21,5,16-5,76.2,234,786,37.4,162,291,16,florida-st,1199,acc
moreheadst,2021,se_data/se_2021,197,562,12.7,382,5,150,46.1,1601,738,392,575,68.2,30,7,23-7,76.7,105,1125,37.5,132,459,23,morehead st,1287,ovc
moreheadst,2021,se_data/se_2021,197,562,12.7,382,5,150,46.1,1601,738,392,575,68.2,30,7,23-7,76.7,105,1125,37.5,132,459,23,morehead st.,1287,ovc
moreheadst,2021,se_data/se_2021,197,562,12.7,382,5,150,46.1,1601,738,392,575,68.2,30,7,23-7,76.7,105,1125,37.5,132,459,23,morehead-st,1287,ovc
howard,2021,se_data/se_2021,38,123,14.8,74,5,25,43.5,283,123,79,110,71.8,5,4,1-4,20,340,177,35.4,26,72,1,howard,1224,meac
tennessee,2021,se_data/se_2021,159,473,15.2,366,5,119,44.7,1379,617,368,494,74.5,24,7,18-7,72,210,864,36,165,291,18,tennessee,1397,sec
memphis,2021,se_data/se_2021,172,487,16.3,375,5,114,43.9,1366,599,286,458,62.4,23,7,16-7,69.6,191,928,40.3,208,376,16,memphis,1272,aac
stonybrook,2021,se_data/se_2021,140,473,12.1,278,5,114,41.2,1318,543,296,434,68.2,23,14,9-14,39.1,210,875,38,129,319,9,stony brook,1392,aec
stonybrook,2021,se_data/se_2021,140,473,12.1,278,5,114,41.2,1318,543,296,434,68.2,23,14,9-14,39.1,210,875,38,129,319,9,stony-brook,1392,aec
syracuse,2021,se_data/se_2021,203,598,15.3,382,4.9,123,44.1,1533,676,341,435,78.4,25,9,16-9,64,65,896,35.8,218,279,16,syracuse,1393,acc
utahst,2021,se_data/se_2021,178,525,16.5,446,4.9,132,44.9,1631,732,353,489,72.2,27,7,20-7,74.1,139,1108,41,188,365,20,utah st,1429,mwc
utahst,2021,se_data/se_2021,178,525,16.5,446,4.9,132,44.9,1631,732,353,489,72.2,27,7,20-7,74.1,139,1108,41,188,365,20,utah st.,1429,mwc
utahst,2021,se_data/se_2021,178,525,16.5,446,4.9,132,44.9,1631,732,353,489,72.2,27,7,20-7,74.1,139,1108,41,188,365,20,utah-st,1429,mwc
gardnerwebb,2021,se_data/se_2021,232,643,13,339,4.8,125,44.4,1465,651,303,439,69,26,15,11-15,42.3,38,895,34.4,153,304,11,gardner webb,1205,big_south
gardnerwebb,2021,se_data/se_2021,232,643,13,339,4.8,125,44.4,1465,651,303,439,69,26,15,11-15,42.3,38,895,34.4,153,304,11,gardner-webb,1205,big_south
utarlington,2021,se_data/se_2021,235,659,13.7,356,4.8,124,40.8,1659,677,327,444,73.6,26,13,13-13,50,30,973,37.4,215,312,13,ut arlington,1426,sun_belt
utarlington,2021,se_data/se_2021,235,659,13.7,356,4.8,124,40.8,1659,677,327,444,73.6,26,13,13-13,50,30,973,37.4,215,312,13,ut-arlington,1426,sun_belt
northcarolina,2021,se_data/se_2021,157,496,15.5,433,4.7,132,44.1,1761,776,410,614,66.8,28,10,18-10,64.3,178,1209,43.2,202,414,18,north carolina,1314,acc
northcarolina,2021,se_data/se_2021,157,496,15.5,433,4.7,132,44.1,1761,776,410,614,66.8,28,10,18-10,64.3,178,1209,43.2,202,414,18,north-carolina,1314,acc
american,2021,se_data/se_2021,90,238,12.8,128,4.7,47,44.5,557,248,105,149,70.5,10,6,4-6,40,336,326,32.6,73,158,4,american,1110,patriot
texassouthern,2021,se_data/se_2021,107,384,12.4,285,4.7,108,44.8,1386,621,366,524,69.8,23,8,15-8,65.2,286,953,41.4,165,371,15,texas southern,1411,swac
texassouthern,2021,se_data/se_2021,107,384,12.4,285,4.7,108,44.8,1386,621,366,524,69.8,23,8,15-8,65.2,286,953,41.4,165,371,15,texas-southern,1411,swac
louisiana,2021,se_data/se_2021,185,532,12.8,332,4.7,122,44.4,1607,713,323,463,69.8,26,9,17-9,65.4,129,1027,39.5,145,388,17,louisiana,1418,sun_belt
houston,2021,se_data/se_2021,234,654,13.9,347,4.7,117,43.9,1543,677,341,465,73.3,25,3,22-3,88,31,1034,41.4,208,272,22,houston,1222,aac
michiganst,2021,se_data/se_2021,172,537,15.9,428,4.7,126,42.4,1574,668,356,494,72.1,27,12,15-12,55.6,126,1015,37.6,123,352,15,michigan st,1277,big_ten
michiganst,2021,se_data/se_2021,172,537,15.9,428,4.7,126,42.4,1574,668,356,494,72.1,27,12,15-12,55.6,126,1015,37.6,123,352,15,michigan st.,1277,big_ten
michiganst,2021,se_data/se_2021,172,537,15.9,428,4.7,126,42.4,1574,668,356,494,72.1,27,12,15-12,55.6,126,1015,37.6,123,352,15,michigan-st,1277,big_ten
mississippist,2021,se_data/se_2021,151,451,13,376,4.7,135,45.1,1658,747,352,545,64.6,29,14,15-14,51.7,230,1139,39.3,186,433,15,mississippi st,1280,sec
mississippist,2021,se_data/se_2021,151,451,13,376,4.7,135,45.1,1658,747,352,545,64.6,29,14,15-14,51.7,230,1139,39.3,186,433,15,mississippi st.,1280,sec
mississippist,2021,se_data/se_2021,151,451,13,376,4.7,135,45.1,1658,747,352,545,64.6,29,14,15-14,51.7,230,1139,39.3,186,433,15,mississippi-st,1280,sec
siue,2021,se_data/se_2021,156,490,13,337,4.7,121,44.1,1403,619,315,463,68,26,17,9-17,34.6,187,854,32.8,153,416,9,siue,1188,ovc
minnesota,2021,se_data/se_2021,207,730,13.8,399,4.6,134,39.2,1794,704,488,659,74.1,29,15,14-15,48.3,13,1067,36.8,183,324,14,minnesota,1278,big_ten
utahvalley,2021,se_data/se_2021,116,335,16.8,370,4.6,101,47.5,1246,592,332,526,63.1,22,11,11-11,50,313,854,38.8,115,329,11,utah valley,1430,wac
utahvalley,2021,se_data/se_2021,116,335,16.8,370,4.6,101,47.5,1246,592,332,526,63.1,22,11,11-11,50,313,854,38.8,115,329,11,utah-valley,1430,wac
iowa,2021,se_data/se_2021,275,709,19.1,536,4.6,128,47.2,1775,837,409,575,71.1,28,7,21-7,75,17,1129,40.3,157,264,21,iowa,1234,big_ten
rhodeisland,2021,se_data/se_2021,143,458,12.1,303,4.6,114,44.2,1436,635,373,558,66.8,25,15,10-15,40,225,962,38.5,164,353,10,rhode island,1348,a_ten
rhodeisland,2021,se_data/se_2021,143,458,12.1,303,4.6,114,44.2,1436,635,373,558,66.8,25,15,10-15,40,225,962,38.5,164,353,10,rhode-island,1348,a_ten
quinnipiac,2021,se_data/se_2021,169,522,12.7,279,4.5,100,40.1,1258,505,306,445,68.8,22,13,9-13,40.9,142,793,36,123,313,9,quinnipiac,1346,maac
duke,2021,se_data/se_2021,201,571,16.2,390,4.5,109,46.8,1479,692,239,346,69.1,24,11,13-11,54.2,91,851,35.5,197,307,13,duke,1181,acc
westernky,2021,se_data/se_2021,165,474,13.4,348,4.5,118,45.7,1462,668,416,528,78.8,26,6,20-6,76.9,208,991,38.1,172,385,20,western ky.,1443,cusa
westernky,2021,se_data/se_2021,165,474,13.4,348,4.5,118,45.7,1462,668,416,528,78.8,26,6,20-6,76.9,208,991,38.1,172,385,20,western-ky,1443,cusa
ncstate,2021,se_data/se_2021,155,425,13.2,303,4.5,104,46.8,1317,616,297,422,70.4,23,10,13-10,56.5,251,747,32.5,194,295,13,n.c. state,1301,acc
ncstate,2021,se_data/se_2021,155,425,13.2,303,4.5,104,46.8,1317,616,297,422,70.4,23,10,13-10,56.5,251,747,32.5,194,295,13,nc state,1301,acc
ncstate,2021,se_data/se_2021,155,425,13.2,303,4.5,104,46.8,1317,616,297,422,70.4,23,10,13-10,56.5,251,747,32.5,194,295,13,nc-state,1301,acc
smu,2021,se_data/se_2021,120,354,15.1,241,4.5,72,45.1,943,425,215,295,72.9,16,5,11-5,68.8,302,596,37.2,99,228,11,smu,1374,aac
oklahomast,2021,se_data/se_2021,172,508,13.1,355,4.4,120,46.6,1593,742,416,585,71.1,27,7,20-7,74.1,159,1051,38.9,195,433,20,oklahoma st,1329,big_twelve
oklahomast,2021,se_data/se_2021,172,508,13.1,355,4.4,120,46.6,1593,742,416,585,71.1,27,7,20-7,74.1,159,1051,38.9,195,433,20,oklahoma st.,1329,big_twelve
oklahomast,2021,se_data/se_2021,172,508,13.1,355,4.4,120,46.6,1593,742,416,585,71.1,27,7,20-7,74.1,159,1051,38.9,195,433,20,oklahoma-st,1329,big_twelve
duquesne,2021,se_data/se_2021,115,385,13.4,241,4.4,80,42.1,1040,438,214,329,65,18,9,9-9,50,285,654,36.3,121,240,9,duquesne,1182,a_ten
maine,2021,se_data/se_2021,64,203,12,108,4.4,40,38.1,452,172,70,123,56.9,9,7,2-7,22.2,338,283,31.4,51,147,2,maine,1263,aec
georgiast,2021,se_data/se_2021,178,497,16.8,369,4.4,97,46.8,1386,649,291,425,68.5,22,6,16-6,72.7,175,826,37.5,157,256,16,georgia st,1209,sun_belt
georgiast,2021,se_data/se_2021,178,497,16.8,369,4.4,97,46.8,1386,649,291,425,68.5,22,6,16-6,72.7,175,826,37.5,157,256,16,georgia st.,1209,sun_belt
georgiast,2021,se_data/se_2021,178,497,16.8,369,4.4,97,46.8,1386,649,291,425,68.5,22,6,16-6,72.7,175,826,37.5,157,256,16,georgia-st,1209,sun_belt
setonhall,2021,se_data/se_2021,180,561,12.9,347,4.4,118,44.1,1525,673,398,544,73.2,27,13,14-13,51.9,107,941,34.9,170,350,14,seton hall,1371,big_east
setonhall,2021,se_data/se_2021,180,561,12.9,347,4.4,118,44.1,1525,673,398,544,73.2,27,13,14-13,51.9,107,941,34.9,170,350,14,seton-hall,1371,big_east
prairieview,2021,se_data/se_2021,133,427,16.4,328,4.3,87,45.5,1194,543,217,328,66.2,20,4,16-4,80,248,699,35,197,276,16,prairie view,1341,swac
prairieview,2021,se_data/se_2021,133,427,16.4,328,4.3,87,45.5,1194,543,217,328,66.2,20,4,16-4,80,248,699,35,197,276,16,prairie-view,1341,swac
uncasheville,2021,se_data/se_2021,161,450,12.7,254,4.3,87,47.6,1152,548,211,348,60.6,20,10,10-10,50,233,669,33.5,140,301,10,unc asheville,1421,big_south
uncasheville,2021,se_data/se_2021,161,450,12.7,254,4.3,87,47.6,1152,548,211,348,60.6,20,10,10-10,50,233,669,33.5,140,301,10,unc-asheville,1421,big_south
virginia,2021,se_data/se_2021,204,535,14,335,4.3,104,48,1266,608,227,278,81.7,24,6,18-6,75,128,762,31.8,118,226,18,virginia,1438,acc
